X401,X402,X403,X405,YY1,Y1
5,5,1,1,2731,27311
5,5,1,1,2731,27312
5,5,1,1,2731,27313
5,5,1,1,2731,27314
5,5,1,1,2731,27315
1,5,1,1,2732,27321
1,5,1,1,2732,27322
1,5,1,1,2732,27323
1,5,1,1,2732,27324
1,5,1,1,2732,27325
5,5,5,1,2733,27331
5,5,5,1,2733,27332
5,5,5,1,2733,27333
5,5,5,1,2733,27334
5,5,5,1,2733,27335
3,1,5,1,2734,27341
3,1,5,1,2734,27342
3,1,5,1,2734,27343
3,1,5,1,2734,27344
3,1,5,1,2734,27345
1,1,1,1,2735,27351
1,1,1,1,2735,27352
1,1,1,1,2735,27353
1,1,1,1,2735,27354
1,1,1,1,2735,27355
5,5,5,5,2736,27361
5,5,5,5,2736,27362
5,5,5,5,2736,27363
5,5,5,5,2736,27364
5,5,5,5,2736,27365
5,5,5,1,2737,27371
5,5,5,1,2737,27372
5,5,5,1,2737,27373
5,5,5,1,2737,27374
5,5,5,1,2737,27375
3,5,5,1,2738,27381
3,5,5,1,2738,27382
3,5,5,1,2738,27383
3,5,5,1,2738,27384
3,5,5,1,2738,27385
3,5,1,1,2739,27391
3,5,1,1,2739,27392
3,5,1,1,2739,27393
3,5,1,1,2739,27394
3,5,1,1,2739,27395
1,5,1,1,2740,27401
1,5,1,1,2740,27402
1,5,1,1,2740,27403
1,5,1,1,2740,27404
1,5,1,1,2740,27405
1,1,1,1,2741,27411
1,1,1,1,2741,27412
1,1,1,1,2741,27413
1,1,1,1,2741,27414
1,1,1,1,2741,27415
1,1,1,1,2742,27421
1,1,1,1,2742,27422
1,1,1,1,2742,27423
1,1,1,1,2742,27424
1,1,1,1,2742,27425
1,5,1,1,2743,27431
1,5,1,1,2743,27432
1,5,1,1,2743,27433
1,5,1,1,2743,27434
1,5,1,1,2743,27435
5,5,5,5,2744,27441
5,5,5,5,2744,27442
5,5,5,5,2744,27443
5,5,5,5,2744,27444
5,5,5,5,2744,27445
3,5,1,5,2745,27451
3,5,1,5,2745,27452
3,5,1,5,2745,27453
3,5,1,5,2745,27454
3,5,1,5,2745,27455
3,5,1,1,2746,27461
3,5,1,1,2746,27462
3,5,1,1,2746,27463
3,5,1,1,2746,27464
3,5,1,1,2746,27465
3,5,1,1,2747,27471
3,5,1,1,2747,27472
3,5,1,1,2747,27473
3,5,1,1,2747,27474
3,5,1,1,2747,27475
3,5,1,1,2748,27481
3,5,1,1,2748,27482
3,5,1,1,2748,27483
3,5,1,1,2748,27484
3,5,1,1,2748,27485
3,5,1,5,2749,27491
3,5,1,5,2749,27492
3,5,1,5,2749,27493
3,5,1,5,2749,27494
3,5,1,5,2749,27495
3,5,5,5,2750,27501
3,5,5,5,2750,27502
3,5,5,5,2750,27503
3,5,5,5,2750,27504
3,5,5,5,2750,27505
3,5,1,1,2751,27511
3,5,1,1,2751,27512
3,5,1,1,2751,27513
3,5,1,1,2751,27514
3,5,1,1,2751,27515
5,5,5,1,2752,27521
5,5,5,1,2752,27522
5,5,5,1,2752,27523
5,5,5,1,2752,27524
5,5,5,1,2752,27525
5,5,5,5,2753,27531
5,5,5,5,2753,27532
5,5,5,5,2753,27533
5,5,5,5,2753,27534
5,5,5,5,2753,27535
5,5,1,1,2754,27541
5,5,1,1,2754,27542
5,5,1,1,2754,27543
5,5,1,1,2754,27544
5,5,1,1,2754,27545
5,5,1,1,2755,27551
5,5,1,1,2755,27552
5,5,1,1,2755,27553
5,5,1,1,2755,27554
5,5,1,1,2755,27555
1,1,1,1,2756,27561
1,1,1,1,2756,27562
1,1,1,1,2756,27563
1,1,1,1,2756,27564
1,1,1,1,2756,27565
3,5,5,5,2757,27571
3,5,5,5,2757,27572
3,5,5,5,2757,27573
3,5,5,5,2757,27574
3,5,5,5,2757,27575
3,5,5,5,2758,27581
3,5,5,5,2758,27582
3,5,5,5,2758,27583
3,5,5,5,2758,27584
3,5,5,5,2758,27585
5,5,1,1,2759,27591
5,5,1,1,2759,27592
5,5,1,1,2759,27593
5,5,1,1,2759,27594
5,5,1,1,2759,27595
5,5,1,1,2760,27601
5,5,1,1,2760,27602
5,5,1,1,2760,27603
5,5,1,1,2760,27604
5,5,1,1,2760,27605
1,5,5,1,2761,27611
1,5,5,1,2761,27612
1,5,5,1,2761,27613
1,5,5,1,2761,27614
1,5,5,1,2761,27615
5,5,5,5,2762,27621
5,5,5,5,2762,27622
5,5,5,5,2762,27623
5,5,5,5,2762,27624
5,5,5,5,2762,27625
1,5,1,5,2763,27631
1,5,1,5,2763,27632
1,5,1,5,2763,27633
1,5,1,5,2763,27634
1,5,1,5,2763,27635
3,5,5,1,2764,27641
3,5,5,1,2764,27642
3,5,5,1,2764,27643
3,5,5,1,2764,27644
3,5,5,1,2764,27645
3,5,5,1,2765,27651
3,5,5,1,2765,27652
3,5,5,1,2765,27653
3,5,5,1,2765,27654
3,5,5,1,2765,27655
1,5,1,1,2766,27661
1,5,1,1,2766,27662
1,5,1,1,2766,27663
1,5,1,1,2766,27664
1,5,1,1,2766,27665
1,5,1,1,2767,27671
1,5,1,1,2767,27672
1,5,1,1,2767,27673
1,5,1,1,2767,27674
1,5,1,1,2767,27675
3,5,1,1,2768,27681
3,5,1,1,2768,27682
3,5,1,1,2768,27683
3,5,1,1,2768,27684
3,5,1,1,2768,27685
3,5,1,1,2769,27691
3,5,1,1,2769,27692
3,5,1,1,2769,27693
3,5,1,1,2769,27694
3,5,1,1,2769,27695
3,5,5,1,2770,27701
3,5,5,1,2770,27702
3,5,5,1,2770,27703
3,5,5,1,2770,27704
3,5,5,1,2770,27705
1,5,1,1,2771,27711
1,5,1,1,2771,27712
1,5,1,1,2771,27713
1,5,1,1,2771,27714
1,5,1,1,2771,27715
3,5,1,1,2772,27721
3,5,1,1,2772,27722
3,5,1,1,2772,27723
3,5,1,1,2772,27724
3,5,1,1,2772,27725
5,5,5,5,2773,27731
5,5,5,5,2773,27732
5,5,5,5,2773,27733
5,5,5,5,2773,27734
5,5,5,5,2773,27735
3,5,5,5,2774,27741
3,5,5,5,2774,27742
3,5,5,5,2774,27743
3,5,5,5,2774,27744
3,5,5,5,2774,27745
5,5,5,5,2775,27751
5,5,5,5,2775,27752
5,5,5,5,2775,27753
5,5,5,5,2775,27754
5,5,5,5,2775,27755
1,5,1,5,2776,27761
1,5,1,5,2776,27762
1,5,1,5,2776,27763
1,5,1,5,2776,27764
1,5,1,5,2776,27765
5,5,5,5,2777,27771
5,5,5,5,2777,27772
5,5,5,5,2777,27773
5,5,5,5,2777,27774
5,5,5,5,2777,27775
3,1,1,1,2778,27781
3,1,1,1,2778,27782
3,1,1,1,2778,27783
3,1,1,1,2778,27784
3,1,1,1,2778,27785
3,5,5,1,2779,27791
3,5,5,1,2779,27792
3,5,5,1,2779,27793
3,5,5,1,2779,27794
3,5,5,1,2779,27795
3,5,1,1,2780,27801
3,5,1,1,2780,27802
3,5,1,1,2780,27803
3,5,1,1,2780,27804
3,5,1,1,2780,27805
3,5,5,1,2781,27811
3,5,5,1,2781,27812
3,5,5,1,2781,27813
3,5,5,1,2781,27814
3,5,5,1,2781,27815
3,5,1,5,2782,27821
3,5,1,5,2782,27822
3,5,1,5,2782,27823
3,5,1,5,2782,27824
3,5,1,5,2782,27825
1,5,1,1,2783,27831
1,5,1,1,2783,27832
1,5,1,1,2783,27833
1,5,1,1,2783,27834
1,5,1,1,2783,27835
1,1,1,1,2784,27841
1,1,1,1,2784,27842
1,1,1,1,2784,27843
1,1,1,1,2784,27844
1,1,1,1,2784,27845
5,5,5,5,2785,27851
5,5,5,5,2785,27852
5,5,5,5,2785,27853
5,5,5,5,2785,27854
5,5,5,5,2785,27855
5,5,1,1,2786,27861
5,5,1,1,2786,27862
5,5,1,1,2786,27863
5,5,1,1,2786,27864
5,5,1,1,2786,27865
1,5,1,5,2787,27871
1,5,1,5,2787,27872
1,5,1,5,2787,27873
1,5,1,5,2787,27874
1,5,1,5,2787,27875
1,5,1,1,2788,27881
1,5,1,1,2788,27882
1,5,1,1,2788,27883
1,5,1,1,2788,27884
1,5,1,1,2788,27885
5,1,1,1,2789,27891
5,1,1,1,2789,27892
5,1,1,1,2789,27893
5,1,1,1,2789,27894
5,1,1,1,2789,27895
5,5,5,1,2790,27901
5,5,5,1,2790,27902
5,5,5,1,2790,27903
5,5,5,1,2790,27904
5,5,5,1,2790,27905
3,5,1,5,2791,27911
3,5,1,5,2791,27912
3,5,1,5,2791,27913
3,5,1,5,2791,27914
3,5,1,5,2791,27915
5,5,5,5,2792,27921
5,5,5,5,2792,27922
5,5,5,5,2792,27923
5,5,5,5,2792,27924
5,5,5,5,2792,27925
3,5,5,1,2793,27931
3,5,5,1,2793,27932
3,5,5,1,2793,27933
3,5,5,1,2793,27934
3,5,5,1,2793,27935
5,5,1,1,2794,27941
5,5,1,1,2794,27942
5,5,1,1,2794,27943
5,5,1,1,2794,27944
5,5,1,1,2794,27945
1,5,1,5,2795,27951
1,5,1,5,2795,27952
1,5,1,5,2795,27953
1,5,1,5,2795,27954
1,5,1,5,2795,27955
1,1,1,1,2796,27961
1,1,1,1,2796,27962
1,1,1,1,2796,27963
1,1,1,1,2796,27964
1,1,1,1,2796,27965
3,5,5,5,2797,27971
3,5,5,5,2797,27972
3,5,5,5,2797,27973
3,5,5,5,2797,27974
3,5,5,5,2797,27975
3,5,1,5,2798,27981
3,5,1,5,2798,27982
3,5,1,5,2798,27983
3,5,1,5,2798,27984
3,5,1,5,2798,27985
3,5,5,5,2799,27991
3,5,5,5,2799,27992
3,5,5,5,2799,27993
3,5,5,5,2799,27994
3,5,5,5,2799,27995
3,5,1,1,2800,28001
3,5,1,1,2800,28002
3,5,1,1,2800,28003
3,5,1,1,2800,28004
3,5,1,1,2800,28005
5,5,5,5,2801,28011
5,5,5,5,2801,28012
5,5,5,5,2801,28013
5,5,5,5,2801,28014
5,5,5,5,2801,28015
3,5,1,1,2802,28021
3,5,1,1,2802,28022
3,5,1,1,2802,28023
3,5,1,1,2802,28024
3,5,1,1,2802,28025
1,5,5,1,2803,28031
1,5,5,1,2803,28032
1,5,5,1,2803,28033
1,5,5,1,2803,28034
1,5,5,1,2803,28035
3,5,5,1,2804,28041
3,5,5,1,2804,28042
3,5,5,1,2804,28043
3,5,5,1,2804,28044
3,5,5,1,2804,28045
5,5,1,1,2805,28051
5,5,1,1,2805,28052
5,5,1,1,2805,28053
5,5,1,1,2805,28054
5,5,1,1,2805,28055
1,5,5,5,2806,28061
1,5,5,5,2806,28062
1,5,5,5,2806,28063
1,5,5,5,2806,28064
1,5,5,5,2806,28065
5,5,5,1,2807,28071
5,5,5,1,2807,28072
5,5,5,1,2807,28073
5,5,5,1,2807,28074
5,5,5,1,2807,28075
1,1,1,1,2808,28081
1,1,1,1,2808,28082
1,1,1,1,2808,28083
1,1,1,1,2808,28084
1,1,1,1,2808,28085
5,5,5,5,2809,28091
5,5,5,5,2809,28092
5,5,5,5,2809,28093
5,5,5,5,2809,28094
5,5,5,5,2809,28095
3,5,1,1,2810,28101
3,5,1,1,2810,28102
3,5,1,1,2810,28103
3,5,1,1,2810,28104
3,5,1,1,2810,28105
1,5,5,1,2811,28111
1,5,5,1,2811,28112
1,5,5,1,2811,28113
1,5,5,1,2811,28114
1,5,5,1,2811,28115
1,1,1,5,2812,28121
1,1,1,5,2812,28122
1,1,1,5,2812,28123
1,1,1,5,2812,28124
1,1,1,5,2812,28125
1,5,1,1,2813,28131
1,5,1,1,2813,28132
1,5,1,1,2813,28133
1,5,1,1,2813,28134
1,5,1,1,2813,28135
5,5,5,1,2814,28141
5,5,5,1,2814,28142
5,5,5,1,2814,28143
5,5,5,1,2814,28144
5,5,5,1,2814,28145
5,5,1,5,2815,28151
5,5,1,5,2815,28152
5,5,1,5,2815,28153
5,5,1,5,2815,28154
5,5,1,5,2815,28155
1,5,5,5,2816,28161
1,5,5,5,2816,28162
1,5,5,5,2816,28163
1,5,5,5,2816,28164
1,5,5,5,2816,28165
3,5,1,1,2817,28171
3,5,1,1,2817,28172
3,5,1,1,2817,28173
3,5,1,1,2817,28174
3,5,1,1,2817,28175
1,5,1,1,2818,28181
1,5,1,1,2818,28182
1,5,1,1,2818,28183
1,5,1,1,2818,28184
1,5,1,1,2818,28185
5,5,5,5,2819,28191
5,5,5,5,2819,28192
5,5,5,5,2819,28193
5,5,5,5,2819,28194
5,5,5,5,2819,28195
3,5,5,1,2820,28201
3,5,5,1,2820,28202
1,5,5,1,2820,28203
1,5,5,1,2820,28204
3,5,5,1,2820,28205
3,5,1,1,2821,28211
3,5,1,1,2821,28212
3,5,1,1,2821,28213
3,5,1,1,2821,28214
3,5,1,1,2821,28215
3,1,1,1,2822,28221
3,1,1,1,2822,28222
3,1,1,1,2822,28223
3,1,1,1,2822,28224
3,1,1,1,2822,28225
1,5,5,1,2823,28231
1,5,5,1,2823,28232
1,5,5,1,2823,28233
1,5,5,1,2823,28234
1,5,5,1,2823,28235
3,5,5,1,2824,28241
3,5,5,1,2824,28242
3,5,5,1,2824,28243
3,5,5,1,2824,28244
3,5,5,1,2824,28245
3,5,5,5,2825,28251
3,5,5,5,2825,28252
3,5,5,5,2825,28253
3,5,5,5,2825,28254
3,5,5,5,2825,28255
5,5,1,5,2826,28261
5,5,1,5,2826,28262
5,5,1,5,2826,28263
5,5,1,5,2826,28264
5,5,1,5,2826,28265
3,5,1,1,2827,28271
3,5,1,1,2827,28272
3,5,1,1,2827,28273
3,5,1,1,2827,28274
3,5,1,1,2827,28275
3,5,5,5,2828,28281
3,5,5,5,2828,28282
3,5,5,5,2828,28283
3,5,5,5,2828,28284
3,5,5,5,2828,28285
3,5,5,5,2829,28291
3,5,5,5,2829,28292
3,5,5,5,2829,28293
3,5,5,5,2829,28294
3,5,5,5,2829,28295
3,5,1,1,2830,28301
3,5,1,1,2830,28302
3,5,1,1,2830,28303
3,5,1,1,2830,28304
3,5,1,1,2830,28305
3,5,1,1,2831,28311
3,5,1,1,2831,28312
3,5,1,1,2831,28313
3,5,1,1,2831,28314
3,5,1,1,2831,28315
1,5,1,1,2832,28321
1,5,1,1,2832,28322
1,5,1,1,2832,28323
1,5,1,1,2832,28324
1,5,1,1,2832,28325
3,5,5,5,2833,28331
3,5,5,5,2833,28332
3,5,5,5,2833,28333
3,5,5,5,2833,28334
3,5,5,5,2833,28335
1,1,5,5,2834,28341
1,1,5,5,2834,28342
1,1,5,5,2834,28343
1,1,5,5,2834,28344
1,1,5,5,2834,28345
3,5,5,5,2835,28351
3,5,5,5,2835,28352
3,5,5,5,2835,28353
3,5,5,5,2835,28354
3,5,5,5,2835,28355
3,5,5,1,2836,28361
3,5,5,1,2836,28362
3,5,5,1,2836,28363
3,5,5,1,2836,28364
3,5,5,1,2836,28365
3,1,1,1,2837,28371
3,1,1,1,2837,28372
3,1,1,1,2837,28373
3,1,1,1,2837,28374
3,1,1,1,2837,28375
3,1,5,5,2838,28381
3,1,5,5,2838,28382
3,1,5,5,2838,28383
3,1,5,5,2838,28384
3,1,5,5,2838,28385
1,5,1,1,2839,28391
1,5,1,1,2839,28392
1,5,1,1,2839,28393
1,5,1,1,2839,28394
1,5,1,1,2839,28395
3,5,1,1,2840,28401
3,5,1,1,2840,28402
3,5,1,1,2840,28403
3,5,1,1,2840,28404
3,5,1,1,2840,28405
3,5,5,1,2841,28411
3,5,5,1,2841,28412
3,5,5,1,2841,28413
3,5,5,1,2841,28414
3,5,5,1,2841,28415
5,5,1,1,2842,28421
5,5,1,1,2842,28422
5,5,1,1,2842,28423
5,5,1,1,2842,28424
5,5,1,1,2842,28425
3,1,1,5,2843,28431
3,1,1,5,2843,28432
3,1,1,5,2843,28433
3,1,1,5,2843,28434
3,1,1,5,2843,28435
1,5,1,1,2844,28441
1,5,1,1,2844,28442
1,5,1,1,2844,28443
1,5,1,1,2844,28444
1,5,1,1,2844,28445
3,5,5,1,2845,28451
3,5,5,1,2845,28452
3,5,5,1,2845,28453
3,5,5,1,2845,28454
3,5,5,1,2845,28455
5,5,5,1,2846,28461
5,5,5,1,2846,28462
5,5,5,1,2846,28463
5,5,5,1,2846,28464
5,5,5,1,2846,28465
1,1,1,1,2847,28471
1,1,1,1,2847,28472
1,1,1,1,2847,28473
1,1,1,1,2847,28474
1,1,1,1,2847,28475
1,1,1,1,2848,28481
1,1,1,1,2848,28482
1,1,1,1,2848,28483
1,1,1,1,2848,28484
1,1,1,1,2848,28485
1,5,1,1,2849,28491
1,5,1,1,2849,28492
1,5,1,1,2849,28493
1,5,1,1,2849,28494
1,5,1,1,2849,28495
5,5,1,5,2850,28501
5,5,1,5,2850,28502
5,5,1,5,2850,28503
5,5,1,5,2850,28504
5,5,1,5,2850,28505
1,5,5,1,2851,28511
1,5,5,1,2851,28512
1,5,5,1,2851,28513
1,5,5,1,2851,28514
1,5,5,1,2851,28515
3,5,5,5,2852,28521
3,5,5,5,2852,28522
3,5,5,5,2852,28523
3,5,5,5,2852,28524
3,5,5,5,2852,28525
3,5,1,1,2853,28531
3,5,1,1,2853,28532
3,5,1,1,2853,28533
3,5,1,1,2853,28534
3,5,1,1,2853,28535
1,5,5,1,2854,28541
1,5,5,1,2854,28542
1,5,5,1,2854,28543
1,5,5,1,2854,28544
1,5,5,1,2854,28545
1,1,1,5,2855,28551
1,1,1,5,2855,28552
1,1,1,5,2855,28553
1,1,1,5,2855,28554
1,1,1,5,2855,28555
3,5,1,1,2856,28561
3,5,1,1,2856,28562
3,5,1,1,2856,28563
3,5,1,1,2856,28564
3,5,1,1,2856,28565
5,5,1,1,2857,28571
5,5,1,1,2857,28572
5,5,1,1,2857,28573
5,5,1,1,2857,28574
5,5,1,1,2857,28575
5,5,5,5,2858,28581
5,5,5,5,2858,28582
5,5,5,5,2858,28583
5,5,5,5,2858,28584
5,5,5,5,2858,28585
3,5,5,5,2859,28591
3,5,5,5,2859,28592
3,5,5,5,2859,28593
3,5,5,5,2859,28594
3,5,5,5,2859,28595
3,5,1,5,2860,28601
3,5,1,5,2860,28602
3,5,1,5,2860,28603
3,5,1,5,2860,28604
3,5,1,5,2860,28605
3,5,1,1,2861,28611
3,5,1,1,2861,28612
3,5,1,1,2861,28613
3,5,1,1,2861,28614
3,5,1,1,2861,28615
1,5,1,1,2862,28621
1,5,1,1,2862,28622
1,5,1,1,2862,28623
1,5,1,1,2862,28624
1,5,1,1,2862,28625
3,5,1,1,2863,28631
3,5,1,1,2863,28632
3,5,1,1,2863,28633
3,5,1,1,2863,28634
3,5,1,1,2863,28635
1,5,1,1,2864,28641
1,5,1,1,2864,28642
1,5,1,1,2864,28643
1,5,1,1,2864,28644
1,5,1,1,2864,28645
3,5,1,5,2865,28651
3,5,1,5,2865,28652
3,5,1,5,2865,28653
3,5,1,5,2865,28654
3,5,1,5,2865,28655
1,5,5,1,2866,28661
1,5,5,1,2866,28662
1,5,5,1,2866,28663
1,5,5,1,2866,28664
1,5,5,1,2866,28665
3,5,1,1,2867,28671
3,5,1,1,2867,28672
3,5,1,1,2867,28673
3,5,1,1,2867,28674
3,5,1,1,2867,28675
1,5,5,1,2868,28681
1,5,5,1,2868,28682
1,5,5,1,2868,28683
1,5,5,1,2868,28684
1,5,5,1,2868,28685
3,1,1,1,2869,28691
3,1,1,1,2869,28692
3,1,1,1,2869,28693
3,1,1,1,2869,28694
3,1,1,1,2869,28695
3,5,1,1,2870,28701
3,5,1,1,2870,28702
3,5,1,1,2870,28703
3,5,1,1,2870,28704
3,5,1,1,2870,28705
5,5,5,5,2871,28711
5,5,5,5,2871,28712
5,5,5,5,2871,28713
5,5,5,5,2871,28714
5,5,5,5,2871,28715
1,5,5,5,2872,28721
1,5,5,5,2872,28722
1,5,5,5,2872,28723
1,5,5,5,2872,28724
1,5,5,5,2872,28725
5,5,1,5,2873,28731
5,5,1,5,2873,28732
5,5,1,5,2873,28733
5,5,1,5,2873,28734
5,5,1,5,2873,28735
1,5,1,1,2874,28741
1,5,1,1,2874,28742
1,5,1,1,2874,28743
1,5,1,1,2874,28744
1,5,1,1,2874,28745
5,5,1,1,2875,28751
5,5,1,1,2875,28752
5,5,1,1,2875,28753
5,5,1,1,2875,28754
5,5,1,1,2875,28755
1,5,5,1,2876,28761
1,5,5,1,2876,28762
1,5,5,1,2876,28763
1,5,5,1,2876,28764
1,5,5,1,2876,28765
3,5,1,1,2877,28771
3,5,1,1,2877,28772
3,5,1,1,2877,28773
3,5,1,1,2877,28774
3,5,1,1,2877,28775
1,1,1,1,2878,28781
1,1,1,1,2878,28782
1,1,1,1,2878,28783
1,1,1,1,2878,28784
1,1,1,1,2878,28785
1,5,1,1,2879,28791
1,5,1,1,2879,28792
1,5,1,1,2879,28793
1,5,1,1,2879,28794
1,5,1,1,2879,28795
1,5,1,1,2880,28801
1,5,1,1,2880,28802
1,5,1,1,2880,28803
1,5,1,1,2880,28804
1,5,1,1,2880,28805
3,5,5,1,2881,28811
3,5,5,1,2881,28812
3,5,5,1,2881,28813
3,5,5,1,2881,28814
3,5,5,1,2881,28815
5,1,1,1,2882,28821
5,1,1,1,2882,28822
5,1,1,1,2882,28823
5,1,1,1,2882,28824
5,1,1,1,2882,28825
5,5,5,1,2883,28831
5,5,5,1,2883,28832
5,5,5,1,2883,28833
5,5,5,1,2883,28834
5,5,5,1,2883,28835
3,1,1,1,2884,28841
3,1,1,1,2884,28842
3,1,1,1,2884,28843
3,1,1,1,2884,28844
3,1,1,1,2884,28845
5,5,1,5,2885,28851
5,5,1,5,2885,28852
5,5,1,5,2885,28853
5,5,1,5,2885,28854
5,5,1,5,2885,28855
3,5,1,1,2886,28861
3,5,1,1,2886,28862
3,5,1,1,2886,28863
3,5,1,1,2886,28864
3,5,1,1,2886,28865
3,5,1,1,2887,28871
3,5,1,1,2887,28872
3,5,1,1,2887,28873
3,5,1,1,2887,28874
3,5,1,1,2887,28875
5,5,1,5,2888,28881
5,5,1,5,2888,28882
5,5,1,5,2888,28883
5,5,1,5,2888,28884
5,5,1,5,2888,28885
1,1,5,1,2889,28891
1,1,5,1,2889,28892
1,1,5,1,2889,28893
1,1,5,1,2889,28894
1,1,5,1,2889,28895
5,1,1,1,2890,28901
5,1,1,1,2890,28902
5,1,1,1,2890,28903
5,1,1,1,2890,28904
5,1,1,1,2890,28905
1,1,1,1,2891,28911
1,1,1,1,2891,28912
1,1,1,1,2891,28913
1,1,1,1,2891,28914
1,1,1,1,2891,28915
1,5,1,1,2892,28921
1,5,1,1,2892,28922
1,5,1,1,2892,28923
1,5,1,1,2892,28924
1,5,1,1,2892,28925
5,5,1,1,2893,28931
5,5,1,1,2893,28932
5,5,1,1,2893,28933
5,5,1,1,2893,28934
5,5,1,1,2893,28935
5,5,1,1,2894,28941
5,5,1,1,2894,28942
5,5,1,1,2894,28943
5,5,1,1,2894,28944
5,5,1,1,2894,28945
3,1,1,1,2895,28951
3,1,1,1,2895,28952
3,1,1,1,2895,28953
3,1,1,1,2895,28954
3,1,1,1,2895,28955
1,1,1,1,2896,28961
1,1,1,1,2896,28962
1,1,1,1,2896,28963
1,1,1,1,2896,28964
1,1,1,1,2896,28965
5,5,5,5,2897,28971
5,5,5,5,2897,28972
5,5,5,5,2897,28973
5,5,5,5,2897,28974
5,5,5,5,2897,28975
3,1,1,1,2898,28981
3,1,1,1,2898,28982
3,1,1,1,2898,28983
3,1,1,1,2898,28984
3,1,1,1,2898,28985
3,5,1,5,2899,28991
3,5,1,5,2899,28992
3,5,1,5,2899,28993
3,5,1,5,2899,28994
3,5,1,5,2899,28995
5,5,1,1,2900,29001
5,5,1,1,2900,29002
5,5,1,1,2900,29003
5,5,1,1,2900,29004
5,5,1,1,2900,29005
5,5,5,1,2901,29011
5,5,5,1,2901,29012
5,5,5,1,2901,29013
5,5,5,1,2901,29014
5,5,5,1,2901,29015
3,5,1,1,2902,29021
3,5,1,1,2902,29022
3,5,1,1,2902,29023
3,5,1,1,2902,29024
3,5,1,1,2902,29025
5,5,5,5,2903,29031
5,5,5,5,2903,29032
5,5,5,5,2903,29033
5,5,5,5,2903,29034
5,5,5,5,2903,29035
5,5,5,5,2904,29041
5,5,5,5,2904,29042
5,5,5,5,2904,29043
5,5,5,5,2904,29044
5,5,5,5,2904,29045
5,5,5,5,2905,29051
5,5,5,5,2905,29052
5,5,5,5,2905,29053
5,5,5,5,2905,29054
5,5,5,5,2905,29055
1,5,1,1,2906,29061
1,5,1,1,2906,29062
1,5,1,1,2906,29063
1,5,1,1,2906,29064
1,5,1,1,2906,29065
3,5,1,1,2907,29071
3,5,1,1,2907,29072
3,5,1,1,2907,29073
3,5,1,1,2907,29074
3,5,1,1,2907,29075
3,5,5,1,2908,29081
3,5,5,1,2908,29082
3,5,5,1,2908,29083
3,5,5,1,2908,29084
3,5,5,1,2908,29085
5,5,1,1,2909,29091
5,5,1,1,2909,29092
5,5,1,1,2909,29093
5,5,1,1,2909,29094
5,5,1,1,2909,29095
5,5,5,5,2910,29101
5,5,5,5,2910,29102
5,5,5,5,2910,29103
5,5,5,5,2910,29104
5,5,5,5,2910,29105
3,5,5,1,2911,29111
3,5,5,1,2911,29112
3,5,5,1,2911,29113
3,5,5,1,2911,29114
3,5,5,1,2911,29115
3,5,1,1,2912,29121
3,5,1,1,2912,29122
3,5,1,1,2912,29123
3,5,1,1,2912,29124
3,5,1,1,2912,29125
5,5,5,1,2913,29131
5,5,5,1,2913,29132
5,5,5,1,2913,29133
5,5,5,1,2913,29134
5,5,5,1,2913,29135
1,5,1,1,2914,29141
1,5,1,1,2914,29142
1,5,1,1,2914,29143
1,5,1,1,2914,29144
1,5,1,1,2914,29145
5,5,1,5,2915,29151
5,5,1,5,2915,29152
5,5,1,5,2915,29153
5,5,1,5,2915,29154
5,5,1,5,2915,29155
3,5,1,1,2916,29161
3,5,1,1,2916,29162
3,5,1,1,2916,29163
3,5,1,1,2916,29164
3,5,1,1,2916,29165
1,5,1,1,2917,29171
1,5,1,1,2917,29172
1,5,1,1,2917,29173
1,5,1,1,2917,29174
1,5,1,1,2917,29175
3,5,1,1,2918,29181
3,5,1,1,2918,29182
3,5,1,1,2918,29183
3,5,1,1,2918,29184
3,5,1,1,2918,29185
5,5,1,1,2919,29191
5,5,1,1,2919,29192
5,5,1,1,2919,29193
5,5,1,1,2919,29194
5,5,1,1,2919,29195
1,5,1,1,2920,29201
1,5,1,1,2920,29202
1,5,1,1,2920,29203
1,5,1,1,2920,29204
1,5,1,1,2920,29205
1,1,1,1,2921,29211
1,1,1,1,2921,29212
1,1,1,1,2921,29213
1,1,1,1,2921,29214
1,1,1,1,2921,29215
5,5,5,1,2922,29221
5,5,5,1,2922,29222
5,5,5,1,2922,29223
5,5,5,1,2922,29224
5,5,5,1,2922,29225
3,5,5,1,2923,29231
3,5,5,1,2923,29232
3,5,5,1,2923,29233
3,5,5,1,2923,29234
3,5,5,1,2923,29235
3,5,5,1,2924,29241
3,5,5,1,2924,29242
3,5,5,1,2924,29243
3,5,5,1,2924,29244
3,5,5,1,2924,29245
3,5,1,1,2925,29251
3,5,1,1,2925,29252
3,5,1,1,2925,29253
3,5,1,1,2925,29254
3,5,1,1,2925,29255
1,1,5,1,2926,29261
1,1,5,1,2926,29262
1,1,5,1,2926,29263
1,1,5,1,2926,29264
1,1,5,1,2926,29265
3,5,5,5,2927,29271
3,5,5,5,2927,29272
3,5,5,5,2927,29273
3,5,5,5,2927,29274
3,5,5,5,2927,29275
3,5,1,5,2928,29281
3,5,1,5,2928,29282
3,5,1,5,2928,29283
3,5,1,5,2928,29284
3,5,1,5,2928,29285
3,5,1,1,2929,29291
3,5,1,1,2929,29292
3,5,1,1,2929,29293
3,5,1,1,2929,29294
3,5,1,1,2929,29295
1,5,1,1,2930,29301
1,5,1,1,2930,29302
1,5,1,1,2930,29303
