Y1,YY1,X401,X402,X403,X405
19573,1957,1,5,1,1
19574,1957,1,5,1,1
19575,1957,1,5,1,1
19581,1958,5,5,1,5
19582,1958,5,5,1,5
19583,1958,5,5,1,5
19584,1958,5,5,1,5
19585,1958,5,5,1,5
19591,1959,1,5,1,1
19592,1959,1,5,1,1
19593,1959,1,5,1,1
19594,1959,1,5,1,1
19595,1959,1,5,1,1
19601,1960,3,5,5,5
19602,1960,3,5,5,5
19603,1960,3,5,5,5
19604,1960,3,5,5,5
19605,1960,3,5,5,5
19611,1961,3,5,1,1
19612,1961,3,5,1,1
19613,1961,3,5,1,1
19614,1961,3,5,1,1
19615,1961,3,5,1,1
19621,1962,1,5,1,1
19622,1962,1,5,1,1
19623,1962,1,5,1,1
19624,1962,1,5,1,1
19625,1962,1,5,1,1
19631,1963,1,1,1,1
19632,1963,1,1,1,1
19633,1963,1,1,1,1
19634,1963,1,1,1,1
19635,1963,1,1,1,1
19641,1964,5,5,1,1
19642,1964,5,5,1,1
19643,1964,5,5,1,1
19644,1964,5,5,1,1
19645,1964,5,5,1,1
19651,1965,3,5,1,1
19652,1965,3,5,1,1
19653,1965,3,5,1,1
19654,1965,3,5,1,1
19655,1965,3,5,1,1
19661,1966,5,5,1,5
19662,1966,5,5,1,5
19663,1966,5,5,1,5
19664,1966,5,5,1,5
19665,1966,5,5,1,5
19671,1967,1,5,5,1
19672,1967,1,5,5,1
19673,1967,1,5,5,1
19674,1967,1,5,5,1
19675,1967,1,5,5,1
19681,1968,5,5,1,1
19682,1968,5,5,1,1
19683,1968,5,5,1,1
19684,1968,5,5,1,1
19685,1968,5,5,1,1
19691,1969,1,5,5,1
19692,1969,1,5,5,1
19693,1969,1,5,5,1
19694,1969,1,5,5,1
19695,1969,1,5,5,1
19701,1970,5,5,5,1
19702,1970,5,5,5,1
19703,1970,5,5,5,1
19704,1970,5,5,5,1
19705,1970,5,5,5,1
19711,1971,3,5,1,5
19712,1971,3,5,1,5
19713,1971,3,5,1,5
19714,1971,3,5,1,5
19715,1971,3,5,1,5
19721,1972,5,5,5,1
19722,1972,5,5,5,1
19723,1972,5,5,5,1
19724,1972,5,5,5,1
19725,1972,5,5,5,1
19731,1973,5,5,1,1
19732,1973,5,5,1,1
19733,1973,5,5,1,1
19734,1973,5,5,1,1
19735,1973,5,5,1,1
19741,1974,3,5,5,1
19742,1974,3,5,5,1
19743,1974,3,5,5,1
19744,1974,3,5,5,1
19745,1974,3,5,5,1
19751,1975,1,1,5,1
19752,1975,1,1,5,1
19753,1975,1,1,5,1
19754,1975,1,1,5,1
19755,1975,1,1,5,1
19761,1976,3,5,5,5
19762,1976,3,5,5,5
19763,1976,3,5,5,5
19764,1976,3,5,5,5
19765,1976,3,5,5,5
19771,1977,3,1,5,1
19772,1977,3,1,5,1
19773,1977,3,1,5,1
19774,1977,3,1,5,1
19775,1977,3,1,5,1
19781,1978,1,5,5,1
19782,1978,1,5,5,1
19783,1978,1,5,5,1
19784,1978,1,5,5,1
19785,1978,1,5,5,1
19791,1979,3,5,1,1
19792,1979,3,5,1,1
19793,1979,3,5,1,1
19794,1979,3,5,1,1
19795,1979,3,5,1,1
19801,1980,3,5,5,1
19802,1980,3,5,5,1
19803,1980,3,5,5,1
19804,1980,3,5,5,1
19805,1980,3,5,5,1
19811,1981,5,5,5,1
19812,1981,5,5,5,1
19813,1981,5,5,5,1
19814,1981,5,5,5,1
19815,1981,5,5,5,1
19821,1982,1,1,5,1
19822,1982,1,1,5,1
19823,1982,1,1,5,1
19824,1982,1,1,5,1
19825,1982,1,1,5,1
19831,1983,5,5,1,1
19832,1983,5,5,1,1
19833,1983,5,5,1,1
19834,1983,5,5,1,1
19835,1983,5,5,1,1
19841,1984,1,1,5,1
19842,1984,1,1,5,1
19843,1984,1,1,5,1
19844,1984,1,1,5,1
19845,1984,1,1,5,1
19851,1985,5,5,5,1
19852,1985,5,5,5,1
19853,1985,5,5,5,1
19854,1985,5,5,5,1
19855,1985,5,5,5,1
19861,1986,3,5,1,1
19862,1986,3,5,1,1
19863,1986,3,5,1,1
19864,1986,3,5,1,1
19865,1986,3,5,1,1
19871,1987,3,5,5,1
19872,1987,3,5,5,1
19873,1987,3,5,5,1
19874,1987,3,5,5,1
19875,1987,3,5,5,1
19881,1988,5,5,5,1
19882,1988,5,5,5,1
19883,1988,5,5,5,1
19884,1988,5,5,5,1
19885,1988,5,5,5,1
19891,1989,3,5,5,5
19892,1989,3,5,5,5
19893,1989,3,5,5,5
19894,1989,3,5,5,5
19895,1989,3,5,5,5
19901,1990,5,5,5,1
19902,1990,5,5,5,1
19903,1990,5,5,5,1
19904,1990,5,5,5,1
19905,1990,5,5,5,1
19911,1991,5,5,1,1
19912,1991,5,5,1,1
19913,1991,5,5,1,1
19914,1991,5,5,1,1
19915,1991,5,5,1,1
19921,1992,1,5,5,1
19922,1992,1,5,5,1
19923,1992,1,5,5,1
19924,1992,1,5,5,1
19925,1992,1,5,5,1
19931,1993,1,1,1,1
19932,1993,1,1,1,1
19933,1993,1,1,1,1
19934,1993,1,1,1,1
19935,1993,1,1,1,1
19941,1994,3,5,1,1
19942,1994,3,5,1,1
19943,1994,3,5,1,1
19944,1994,3,5,1,1
19945,1994,3,5,1,1
19951,1995,3,5,5,1
19952,1995,3,5,5,1
19953,1995,3,5,5,1
19954,1995,3,5,5,1
19955,1995,3,5,5,1
19961,1996,3,5,5,1
19962,1996,3,5,5,1
19963,1996,3,5,5,1
19964,1996,3,5,5,1
19965,1996,3,5,5,1
19971,1997,1,1,1,1
19972,1997,1,1,1,1
19973,1997,1,1,1,1
19974,1997,1,1,1,1
19975,1997,1,1,1,1
19981,1998,5,5,5,1
19982,1998,5,5,5,1
19983,1998,5,5,5,1
19984,1998,5,5,5,1
19985,1998,5,5,5,1
19991,1999,3,5,1,1
19992,1999,3,5,1,1
19993,1999,3,5,1,1
19994,1999,3,5,1,1
19995,1999,3,5,1,1
20001,2000,1,5,1,1
20002,2000,1,5,1,1
20003,2000,1,5,1,1
20004,2000,1,5,1,1
20005,2000,1,5,1,1
20011,2001,1,5,5,5
20012,2001,1,5,5,5
20013,2001,1,5,5,5
20014,2001,1,5,5,5
20015,2001,1,5,5,5
20021,2002,3,5,1,1
20022,2002,3,5,1,1
20023,2002,3,5,1,1
20024,2002,3,5,1,1
20025,2002,3,5,1,1
20031,2003,3,5,5,5
20032,2003,3,5,5,5
20033,2003,3,5,5,5
20034,2003,3,5,5,5
20035,2003,3,5,5,5
20041,2004,3,5,5,5
20042,2004,3,5,5,5
20043,2004,3,5,5,5
20044,2004,3,5,5,5
20045,2004,3,5,5,5
20051,2005,1,5,1,1
20052,2005,1,5,1,1
20053,2005,1,5,1,1
20054,2005,1,5,1,1
20055,2005,1,5,1,1
20061,2006,5,5,1,1
20062,2006,5,5,1,1
20063,2006,5,5,1,1
20064,2006,5,5,1,1
20065,2006,5,5,1,1
20071,2007,3,5,1,1
20072,2007,3,5,1,1
20073,2007,3,5,1,1
20074,2007,3,5,1,1
20075,2007,3,5,1,1
20081,2008,5,5,5,5
20082,2008,5,5,5,5
20083,2008,5,5,5,5
20084,2008,5,5,5,5
20085,2008,5,5,5,5
20091,2009,5,5,5,1
20092,2009,5,5,5,1
20093,2009,5,5,5,1
20094,2009,5,5,5,1
20095,2009,5,5,5,1
20101,2010,1,5,5,5
20102,2010,1,5,5,5
20103,2010,1,5,5,5
20104,2010,1,5,5,5
20105,2010,1,5,5,5
20111,2011,3,5,5,1
20112,2011,3,5,5,1
20113,2011,3,5,5,1
20114,2011,3,5,5,1
20115,2011,3,5,5,1
20121,2012,3,5,5,1
20122,2012,3,5,5,1
20123,2012,3,5,5,1
20124,2012,3,5,5,1
20125,2012,3,5,5,1
20131,2013,3,5,1,1
20132,2013,3,5,1,1
20133,2013,3,5,1,1
20134,2013,3,5,1,1
20135,2013,3,5,1,1
20141,2014,5,5,5,5
20142,2014,5,5,5,5
20143,2014,5,5,5,5
20144,2014,5,5,5,5
20145,2014,5,5,5,5
20151,2015,5,5,5,5
20152,2015,5,5,5,5
20153,2015,5,5,5,5
20154,2015,5,5,5,5
20155,2015,5,5,5,5
20161,2016,3,5,5,5
20162,2016,3,5,5,5
20163,2016,3,5,5,5
20164,2016,3,5,5,5
20165,2016,3,5,5,5
20171,2017,5,5,5,1
20172,2017,5,5,5,1
20173,2017,5,5,5,1
20174,2017,5,5,5,1
20175,2017,5,5,5,1
20181,2018,3,5,1,1
20182,2018,3,5,1,1
20183,2018,3,5,1,1
20184,2018,3,5,1,1
20185,2018,3,5,1,1
20191,2019,3,5,5,1
20192,2019,3,5,5,1
20193,2019,3,5,5,1
20194,2019,3,5,5,1
20195,2019,3,5,5,1
20201,2020,3,5,1,1
20202,2020,3,5,1,1
20203,2020,3,5,1,1
20204,2020,3,5,1,1
20205,2020,3,5,1,1
20211,2021,5,5,1,1
20212,2021,5,5,1,1
20213,2021,5,5,1,1
20214,2021,5,5,1,1
20215,2021,5,5,1,1
20221,2022,1,5,1,1
20222,2022,1,5,1,1
20223,2022,1,5,1,1
20224,2022,1,5,1,1
20225,2022,1,5,1,1
20231,2023,1,5,1,1
20232,2023,1,5,1,1
20233,2023,1,5,1,1
20234,2023,1,5,1,1
20235,2023,1,5,1,1
20241,2024,1,1,5,1
20242,2024,1,1,5,1
20243,2024,1,1,5,1
20244,2024,1,1,5,1
20245,2024,1,1,5,1
20251,2025,5,5,5,1
20252,2025,5,5,5,1
20253,2025,5,5,5,1
20254,2025,5,5,5,1
20255,2025,5,5,5,1
20261,2026,3,5,1,1
20262,2026,3,5,1,1
20263,2026,3,5,1,1
20264,2026,3,5,1,1
20265,2026,3,5,1,1
20271,2027,1,5,5,1
20272,2027,1,5,5,1
20273,2027,1,5,5,1
20274,2027,1,5,5,1
20275,2027,1,5,5,1
20281,2028,5,5,5,5
20282,2028,5,5,5,5
20283,2028,5,5,5,5
20284,2028,5,5,5,5
20285,2028,5,5,5,5
20291,2029,1,1,1,1
20292,2029,1,1,1,1
20293,2029,1,1,1,1
20294,2029,1,1,1,1
20295,2029,1,1,1,1
20301,2030,3,1,1,1
20302,2030,3,1,1,1
20303,2030,3,1,1,1
20304,2030,3,1,1,1
20305,2030,3,1,1,1
20311,2031,1,5,5,1
20312,2031,1,5,5,1
20313,2031,1,5,5,1
20314,2031,1,5,5,1
20315,2031,1,5,5,1
20321,2032,3,5,1,1
20322,2032,3,5,1,1
20323,2032,3,5,1,1
20324,2032,3,5,1,1
20325,2032,3,5,1,1
20331,2033,5,5,1,1
20332,2033,5,5,1,1
20333,2033,5,5,1,1
20334,2033,5,5,1,1
20335,2033,5,5,1,1
20341,2034,5,5,5,5
20342,2034,5,5,5,5
20343,2034,5,5,5,5
20344,2034,5,5,5,5
20345,2034,5,5,5,5
20351,2035,1,1,1,1
20352,2035,1,1,1,1
20353,2035,1,1,1,1
20354,2035,1,1,1,1
20355,2035,1,1,1,1
20361,2036,1,5,5,1
20362,2036,1,5,5,1
20363,2036,1,5,5,1
20364,2036,1,5,5,1
20365,2036,1,5,5,1
20371,2037,3,5,5,1
20372,2037,3,5,5,1
20373,2037,3,5,5,1
20374,2037,3,5,5,1
20375,2037,3,5,5,1
20381,2038,5,5,1,5
20382,2038,5,5,1,5
20383,2038,5,5,1,5
20384,2038,5,5,1,5
20385,2038,5,5,1,5
20391,2039,5,5,5,1
20392,2039,5,5,5,1
20393,2039,5,5,5,1
20394,2039,5,5,5,1
20395,2039,5,5,5,1
20401,2040,1,5,5,5
20402,2040,1,5,5,5
20403,2040,1,5,5,5
20404,2040,1,5,5,5
20405,2040,1,5,5,5
20411,2041,1,5,5,1
20412,2041,1,5,5,1
20413,2041,1,5,5,1
20414,2041,1,5,5,1
20415,2041,1,5,5,1
20421,2042,1,1,1,1
20422,2042,1,1,1,1
20423,2042,1,1,1,1
20424,2042,1,1,1,1
20425,2042,1,1,1,1
20431,2043,5,5,5,1
20432,2043,5,5,5,1
20433,2043,5,5,5,1
20434,2043,5,5,5,1
20435,2043,5,5,5,1
20441,2044,1,5,5,1
20442,2044,1,5,5,1
20443,2044,1,5,5,1
20444,2044,1,5,5,1
20445,2044,1,5,5,1
20451,2045,1,5,1,1
20452,2045,1,5,1,1
20453,2045,1,5,1,1
20454,2045,1,5,1,1
20455,2045,1,5,1,1
20461,2046,3,5,5,1
20462,2046,3,5,5,1
20463,2046,3,5,5,1
20464,2046,3,5,5,1
20465,2046,3,5,5,1
20471,2047,1,5,1,1
20472,2047,1,5,1,1
20473,2047,1,5,1,1
20474,2047,1,5,1,1
20475,2047,1,5,1,1
20481,2048,5,5,5,1
20482,2048,5,5,5,1
20483,2048,5,5,5,1
20484,2048,5,5,5,1
20485,2048,5,5,5,1
20491,2049,5,5,5,1
20492,2049,5,5,5,1
20493,2049,5,5,5,1
20494,2049,5,5,5,1
20495,2049,5,5,5,1
20501,2050,5,5,5,1
20502,2050,5,5,5,1
20503,2050,5,5,5,1
20504,2050,5,5,5,1
20505,2050,5,5,5,1
20511,2051,5,5,5,5
20512,2051,5,5,5,5
20513,2051,5,5,5,5
20514,2051,5,5,5,5
20515,2051,5,5,5,5
20521,2052,3,5,5,1
20522,2052,3,5,5,1
20523,2052,3,5,5,1
20524,2052,3,5,5,1
20525,2052,3,5,5,1
20531,2053,3,5,5,1
20532,2053,3,5,5,1
20533,2053,3,5,5,1
20534,2053,3,5,5,1
20535,2053,3,5,5,1
20541,2054,3,5,1,1
20542,2054,3,5,1,1
20543,2054,3,5,1,1
20544,2054,3,5,1,1
20545,2054,3,5,1,1
20551,2055,3,5,1,1
20552,2055,3,5,1,1
20553,2055,3,5,1,1
20554,2055,3,5,1,1
20555,2055,3,5,1,1
20561,2056,1,5,1,1
20562,2056,1,5,1,1
20563,2056,1,5,1,1
20564,2056,1,5,1,1
20565,2056,1,5,1,1
20571,2057,5,5,5,1
20572,2057,5,5,5,1
20573,2057,5,5,5,1
20574,2057,5,5,5,1
20575,2057,5,5,5,1
20581,2058,3,1,5,5
20582,2058,3,1,5,5
20583,2058,3,1,5,5
20584,2058,3,1,5,5
20585,2058,3,1,5,5
20591,2059,3,5,1,1
20592,2059,3,5,1,1
20593,2059,3,5,1,1
20594,2059,3,5,1,1
20595,2059,3,5,1,1
20601,2060,5,5,5,1
20602,2060,5,5,5,1
20603,2060,5,5,5,1
20604,2060,5,5,5,1
20605,2060,5,5,5,1
20611,2061,1,5,1,1
20612,2061,1,5,1,1
20613,2061,1,5,1,1
20614,2061,1,5,1,1
20615,2061,1,5,1,1
20621,2062,3,5,1,5
20622,2062,3,5,1,5
20623,2062,3,5,1,5
20624,2062,3,5,1,5
20625,2062,3,5,1,5
20631,2063,5,5,5,5
20632,2063,5,5,5,5
20633,2063,5,5,5,5
20634,2063,5,5,5,5
20635,2063,5,5,5,5
20641,2064,5,5,5,1
20642,2064,5,5,5,1
20643,2064,5,5,5,1
20644,2064,5,5,5,1
20645,2064,5,5,5,1
20651,2065,3,1,1,1
20652,2065,3,1,1,1
20653,2065,3,1,1,1
20654,2065,3,1,1,1
20655,2065,3,1,1,1
20661,2066,5,5,5,1
20662,2066,5,5,5,1
20663,2066,5,5,5,1
20664,2066,5,5,5,1
20665,2066,5,5,5,1
20671,2067,3,1,1,1
20672,2067,3,1,1,1
20673,2067,3,1,1,1
20674,2067,3,1,1,1
20675,2067,3,1,1,1
20681,2068,5,5,1,1
20682,2068,5,5,1,1
20683,2068,5,5,1,1
20684,2068,5,5,1,1
20685,2068,5,5,1,1
20691,2069,1,5,1,1
20692,2069,1,5,1,1
20693,2069,1,5,1,1
20694,2069,1,5,1,1
20695,2069,1,5,1,1
20701,2070,5,1,1,1
20702,2070,5,1,1,1
20703,2070,5,1,1,1
20704,2070,5,1,1,1
20705,2070,5,1,1,1
20711,2071,1,5,1,1
20712,2071,1,5,1,1
20713,2071,1,5,1,1
20714,2071,1,5,1,1
20715,2071,1,5,1,1
20721,2072,3,5,5,1
20722,2072,3,5,5,1
20723,2072,3,5,5,1
20724,2072,3,5,5,1
20725,2072,3,5,5,1
20731,2073,5,5,5,1
20732,2073,5,5,5,1
20733,2073,5,5,5,1
20734,2073,5,5,5,1
20735,2073,5,5,5,1
20741,2074,5,5,5,1
20742,2074,5,5,5,1
20743,2074,5,5,5,1
20744,2074,5,5,5,1
20745,2074,5,5,5,1
20751,2075,1,5,5,1
20752,2075,1,5,5,1
20753,2075,1,5,5,1
20754,2075,1,5,5,1
20755,2075,1,5,5,1
20761,2076,5,5,1,1
20762,2076,5,5,1,1
20763,2076,5,5,1,1
20764,2076,5,5,1,1
20765,2076,5,5,1,1
20771,2077,5,5,5,1
20772,2077,5,5,5,1
20773,2077,5,5,5,1
20774,2077,5,5,5,1
20775,2077,5,5,5,1
20781,2078,3,5,1,1
20782,2078,3,5,1,1
20783,2078,3,5,1,1
20784,2078,3,5,1,1
20785,2078,3,5,1,1
20791,2079,5,1,1,1
20792,2079,5,1,1,1
20793,2079,5,1,1,1
20794,2079,5,1,1,1
20795,2079,5,1,1,1
20801,2080,5,5,1,1
20802,2080,5,5,1,1
20803,2080,5,5,1,1
20804,2080,5,5,1,1
20805,2080,5,5,1,1
20811,2081,1,5,5,1
20812,2081,1,5,5,1
20813,2081,1,5,5,1
20814,2081,1,5,5,1
20815,2081,1,5,5,1
20821,2082,5,5,1,1
20822,2082,5,5,1,1
20823,2082,5,5,1,1
20824,2082,5,5,1,1
20825,2082,5,5,1,1
20831,2083,5,5,1,5
20832,2083,5,5,1,5
20833,2083,5,5,1,5
20834,2083,5,5,1,5
20835,2083,5,5,1,5
20841,2084,1,1,1,1
20842,2084,1,1,1,1
20843,2084,1,1,1,1
20844,2084,1,1,1,1
20845,2084,1,1,1,1
20851,2085,3,5,5,5
20852,2085,3,5,5,5
20853,2085,3,5,5,5
20854,2085,3,5,5,5
20855,2085,3,5,5,5
20861,2086,1,1,5,1
20862,2086,1,1,5,1
20863,2086,1,1,5,1
20864,2086,1,1,5,1
20865,2086,1,1,5,1
20871,2087,3,5,1,1
20872,2087,3,5,1,1
20873,2087,3,5,1,1
20874,2087,3,5,1,1
20875,2087,3,5,1,1
20881,2088,3,5,1,1
20882,2088,3,5,1,1
20883,2088,3,5,1,1
20884,2088,3,5,1,1
20885,2088,3,5,1,1
20891,2089,5,5,5,1
20892,2089,5,5,5,1
20893,2089,5,5,5,1
20894,2089,5,5,5,1
20895,2089,5,5,5,1
20901,2090,5,5,5,1
20902,2090,5,5,5,5
20903,2090,5,5,5,5
20904,2090,5,5,5,5
20905,2090,5,5,5,1
20911,2091,3,1,5,1
20912,2091,3,1,5,1
20913,2091,3,1,5,1
20914,2091,3,1,5,1
20915,2091,3,1,5,1
20921,2092,1,5,5,1
20922,2092,1,5,5,1
20923,2092,1,5,5,1
20924,2092,1,5,5,1
20925,2092,1,5,5,1
20931,2093,5,5,1,1
20932,2093,5,5,1,1
20933,2093,5,5,1,1
20934,2093,5,5,1,1
20935,2093,5,5,1,1
20941,2094,5,5,5,1
20942,2094,5,5,5,1
20943,2094,5,5,5,1
20944,2094,5,5,5,1
20945,2094,5,5,5,1
20951,2095,5,5,1,5
20952,2095,5,5,1,5
20953,2095,5,5,1,5
20954,2095,5,5,1,5
20955,2095,5,5,1,5
20961,2096,5,5,1,1
20962,2096,5,5,1,1
20963,2096,5,5,1,1
20964,2096,5,5,1,1
20965,2096,5,5,1,1
20971,2097,5,5,1,1
20972,2097,5,5,1,1
20973,2097,5,5,1,1
20974,2097,5,5,1,1
20975,2097,5,5,1,1
20981,2098,5,5,5,1
20982,2098,5,5,5,1
20983,2098,5,5,5,1
20984,2098,5,5,5,1
20985,2098,5,5,5,1
20991,2099,5,5,1,1
20992,2099,5,5,1,1
20993,2099,5,5,1,1
20994,2099,5,5,1,1
20995,2099,5,5,1,1
21001,2100,5,5,5,5
21002,2100,5,5,5,5
21003,2100,5,5,5,5
21004,2100,5,5,5,5
21005,2100,5,5,5,5
21011,2101,3,5,1,1
21012,2101,3,5,1,1
21013,2101,3,5,1,1
21014,2101,3,5,1,1
21015,2101,3,5,1,1
21021,2102,3,5,5,1
21022,2102,3,5,5,1
21023,2102,3,5,5,1
21024,2102,3,5,5,1
21025,2102,3,5,5,1
21031,2103,3,5,1,1
21032,2103,3,5,1,1
21033,2103,3,5,1,1
21034,2103,3,5,1,1
21035,2103,3,5,1,1
21041,2104,5,5,5,1
21042,2104,5,5,5,1
21043,2104,5,5,5,1
21044,2104,5,5,5,1
21045,2104,5,5,5,1
21051,2105,1,5,5,5
21052,2105,1,5,5,5
21053,2105,1,5,5,5
21054,2105,1,5,5,5
21055,2105,1,5,5,5
21061,2106,1,5,1,1
21062,2106,1,5,1,1
21063,2106,1,5,1,1
21064,2106,1,5,1,1
21065,2106,1,5,1,1
21071,2107,5,5,1,1
21072,2107,5,5,1,1
21073,2107,5,5,1,1
21074,2107,5,5,1,1
21075,2107,5,5,1,1
21081,2108,3,5,5,5
21082,2108,3,5,5,5
21083,2108,3,5,5,5
21084,2108,3,5,5,5
21085,2108,3,5,5,5
21091,2109,1,1,5,1
21092,2109,1,1,5,1
21093,2109,1,1,5,1
21094,2109,1,1,5,1
21095,2109,1,1,5,1
21101,2110,1,5,5,1
21102,2110,1,5,5,1
21103,2110,1,5,5,1
21104,2110,1,5,5,1
21105,2110,1,5,5,1
21111,2111,3,5,5,1
21112,2111,3,5,5,1
21113,2111,3,5,5,1
21114,2111,3,5,5,1
21115,2111,3,5,5,1
21121,2112,5,5,5,1
21122,2112,5,5,5,1
21123,2112,5,5,5,1
21124,2112,5,5,5,1
21125,2112,5,5,5,1
21131,2113,5,5,5,1
21132,2113,5,5,5,1
21133,2113,5,5,5,1
21134,2113,5,5,5,1
21135,2113,5,5,5,1
21141,2114,5,5,5,1
21142,2114,5,5,5,1
21143,2114,5,5,5,1
21144,2114,5,5,5,1
21145,2114,5,5,5,1
21151,2115,5,5,5,1
21152,2115,5,5,5,1
21153,2115,5,5,5,1
21154,2115,5,5,5,1
21155,2115,5,5,5,1
21161,2116,1,5,1,1
21162,2116,1,5,1,1
21163,2116,1,5,1,1
21164,2116,1,5,1,1
21165,2116,1,5,1,1
21171,2117,3,5,1,5
21172,2117,3,5,1,5
21173,2117,3,5,1,5
21174,2117,3,5,1,5
21175,2117,3,5,1,5
21181,2118,5,5,5,1
21182,2118,5,5,5,1
21183,2118,5,5,5,1
21184,2118,5,5,5,1
21185,2118,5,5,5,1
21191,2119,5,5,1,1
21192,2119,5,5,1,1
21193,2119,5,5,1,1
21194,2119,5,5,1,1
21195,2119,5,5,1,1
21201,2120,5,5,1,1
21202,2120,5,5,1,1
21203,2120,5,5,1,1
21204,2120,5,5,1,1
21205,2120,5,5,1,1
21211,2121,1,5,5,1
21212,2121,1,5,5,1
21213,2121,1,5,5,1
21214,2121,1,5,5,1
21215,2121,1,5,5,1
21221,2122,1,1,5,1
21222,2122,1,1,5,1
21223,2122,1,1,5,1
21224,2122,1,1,5,1
21225,2122,1,1,5,1
21231,2123,5,5,5,5
21232,2123,5,5,5,5
21233,2123,5,5,5,5
21234,2123,5,5,5,5
21235,2123,5,5,5,5
21241,2124,3,5,1,1
21242,2124,3,5,1,1
21243,2124,3,5,1,1
21244,2124,3,5,1,1
21245,2124,3,5,1,1
21251,2125,5,5,5,1
21252,2125,5,5,5,1
21253,2125,5,5,5,1
21254,2125,5,5,5,1
21255,2125,5,5,5,1
21261,2126,5,5,1,1
21262,2126,5,5,1,1
21263,2126,5,5,1,1
21264,2126,5,5,1,1
21265,2126,5,5,1,1
21271,2127,3,5,1,1
21272,2127,3,5,1,1
21273,2127,3,5,1,1
21274,2127,3,5,1,1
21275,2127,3,5,1,1
21281,2128,3,5,5,1
21282,2128,3,5,5,1
21283,2128,3,5,5,1
21284,2128,3,5,5,1
21285,2128,3,5,5,1
21291,2129,3,5,5,5
21292,2129,3,5,5,5
21293,2129,3,5,5,5
21294,2129,3,5,5,5
21295,2129,3,5,5,5
21301,2130,3,5,1,1
21302,2130,3,5,1,1
21303,2130,3,5,1,1
21304,2130,3,5,1,1
21305,2130,3,5,1,1
21311,2131,5,5,5,1
21312,2131,5,5,5,1
21313,2131,5,5,5,1
21314,2131,5,5,5,1
21315,2131,5,5,5,1
21321,2132,5,5,1,1
21322,2132,5,5,1,1
21323,2132,5,5,1,1
21324,2132,5,5,1,1
21325,2132,5,5,1,1
21331,2133,5,5,1,1
21332,2133,5,5,1,1
21333,2133,5,5,1,1
21334,2133,5,5,1,1
21335,2133,5,5,1,1
21341,2134,5,5,1,1
21342,2134,5,5,1,1
21343,2134,5,5,1,1
21344,2134,5,5,1,1
21345,2134,5,5,1,1
21351,2135,5,5,1,1
21352,2135,5,5,1,1
21353,2135,5,5,1,1
21354,2135,5,5,1,1
21355,2135,5,5,1,1
21361,2136,5,5,5,1
21362,2136,5,5,5,1
21363,2136,5,5,5,1
21364,2136,5,5,5,1
21365,2136,5,5,5,1
21371,2137,5,5,5,1
21372,2137,5,5,5,1
21373,2137,5,5,5,1
21374,2137,5,5,5,1
21375,2137,5,5,5,1
21381,2138,1,5,1,1
21382,2138,1,5,1,1
21383,2138,1,5,1,1
21384,2138,1,5,1,1
21385,2138,1,5,1,1
21391,2139,3,5,5,1
21392,2139,3,5,5,1
21393,2139,3,5,5,1
21394,2139,3,5,5,1
21395,2139,3,5,5,1
21401,2140,5,5,5,5
21402,2140,5,5,5,5
21403,2140,5,5,5,5
21404,2140,5,5,5,5
21405,2140,5,5,5,5
21411,2141,1,1,1,1
21412,2141,1,1,1,1
21413,2141,1,1,1,1
21414,2141,1,1,1,1
21415,2141,1,1,1,1
21421,2142,5,5,5,1
21422,2142,5,5,5,1
21423,2142,5,5,5,1
21424,2142,5,5,5,1
21425,2142,5,5,5,1
21431,2143,3,5,1,1
21432,2143,3,5,1,1
21433,2143,3,5,1,1
21434,2143,3,5,1,1
21435,2143,3,5,1,1
21441,2144,1,5,1,1
21442,2144,1,5,1,1
21443,2144,1,5,1,1
21444,2144,1,5,1,1
21445,2144,1,5,1,1
21451,2145,3,5,5,1
21452,2145,3,5,5,1
21453,2145,3,5,5,1
21454,2145,3,5,5,1
21455,2145,3,5,5,1
21461,2146,3,5,5,5
21462,2146,3,5,5,5
21463,2146,3,5,5,5
21464,2146,3,5,5,5
21465,2146,3,5,5,5
21471,2147,5,5,5,1
21472,2147,5,5,5,1
21473,2147,5,5,5,1
21474,2147,5,5,5,1
21475,2147,5,5,5,1
21481,2148,1,1,5,1
21482,2148,1,1,5,1
21483,2148,1,1,5,1
21484,2148,1,1,5,1
21485,2148,1,1,5,1
21491,2149,3,5,5,5
21492,2149,3,5,5,5
21493,2149,3,5,5,5
21494,2149,3,5,5,5
21495,2149,3,5,5,5
21501,2150,5,5,5,1
21502,2150,5,5,5,1
21503,2150,5,5,5,1
21504,2150,5,5,5,1
21505,2150,5,5,5,1
21511,2151,3,5,1,5
21512,2151,3,5,1,5
21513,2151,3,5,1,5
21514,2151,3,5,1,5
21515,2151,3,5,1,5
21521,2152,5,5,1,1
21522,2152,5,5,1,1
21523,2152,5,5,1,1
21524,2152,5,5,1,1
21525,2152,5,5,1,1
21531,2153,3,5,1,1
21532,2153,3,5,1,1
21533,2153,3,5,1,1
21534,2153,3,5,1,1
21535,2153,3,5,1,1
21541,2154,5,5,5,5
21542,2154,5,5,5,5
21543,2154,5,5,5,5
21544,2154,5,5,5,5
21545,2154,5,5,5,5
21551,2155,5,5,1,1
21552,2155,5,5,1,1
21553,2155,5,5,1,1
21554,2155,5,5,1,1
21555,2155,5,5,1,1
21561,2156,1,1,1,1
21562,2156,1,1,1,1
21563,2156,1,1,1,1
21564,2156,1,1,1,1
21565,2156,1,1,1,1
